Motivo Teletrabajo,Provincia Contrato (grupo),Finalizado,Provincia Contrato,Contratos,Anio Fecha Inicio Teletrabajo,Canton Contrato,Estado Teletrabajo,Fecha Consulta,Genero,Mes Fecha Inicio Teletrabajo,Modo Ejecucion,Ruc Empresa
Emergente,MANABI,Finalizado,MANABI,1,2020,SUCRE,Activo,14/11/2022,Femenino,8,Teletrabajo,1305700484
Emergente,GUAYAS,Vigente,GUAYAS,1,2021,GUAYAQUIL,Activo,14/11/2022,Masculino,11,Teletrabajo,9.90173E+11
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Femenino,3,Teletrabajo,1.79181E+12
Habitual,GUAYAS,Finalizado,GUAYAS,1,2020,GUAYAQUIL,Activo,14/11/2022,Masculino,3,Teletrabajo,9.91506E+11
Emergente,GUAYAS,Vigente,GUAYAS,2,2021,GUAYAQUIL,Activo,14/11/2022,Femenino,7,Teletrabajo,1.79284E+12
Emergente,EL ORO,Vigente,EL ORO,1,2021,MACHALA,Activo,14/11/2022,Masculino,5,Teletrabajo,7.90015E+11
Emergente,PICHINCHA,Finalizado,PICHINCHA,2,2021,QUITO,Activo,14/11/2022,Masculino,4,Teletrabajo,1.39175E+12
Emergente,GUAYAS,Finalizado,GUAYAS,1,2020,GUAYAQUIL,Activo,14/11/2022,Femenino,3,Teletrabajo,9.91438E+11
Emergente,PICHINCHA,Finalizado,PICHINCHA,2,2020,QUITO,Activo,14/11/2022,Femenino,3,Teletrabajo,1.39007E+12
Emergente,MANABI,Finalizado,MANABI,1,2020,PORTOVIEJO,Activo,14/11/2022,Femenino,4,Teletrabajo,1.39191E+12
Emergente,MANABI,Finalizado,MANABI,1,2020,MANTA,Activo,14/11/2022,Masculino,5,Teletrabajo,1.79185E+12
Emergente,PICHINCHA,Finalizado,PICHINCHA,23,2020,QUITO,Activo,14/11/2022,Masculino,3,Teletrabajo,1.79182E+12
Habitual,CAÐAR,Finalizado,CAÐAR,1,2019,DELEG,Activo,14/11/2022,Femenino,5,Teletrabajo,1.90346E+11
Emergente,AZUAY,Vigente,AZUAY,1,2020,CUENCA,Activo,14/11/2022,Femenino,3,Teletrabajo,1.90122E+11
Emergente,PICHINCHA,Vigente,PICHINCHA,2,2020,QUITO,Activo,14/11/2022,Masculino,3,Teletrabajo,1.79208E+12
Emergente,GUAYAS,Vigente,GUAYAS,1,2020,DAULE,Activo,14/11/2022,Masculino,3,Teletrabajo,9.90005E+11
Emergente,MANABI,Finalizado,MANABI,1,2020,MANTA,Activo,14/11/2022,Femenino,3,Teletrabajo,9.91327E+11
Habitual,COTOPAXI,Vigente,COTOPAXI,1,2021,LATACUNGA,Activo,14/11/2022,Femenino,11,Teletrabajo,9.93353E+11
Habitual,PICHINCHA,Finalizado,PICHINCHA,5,2019,QUITO,Activo,14/11/2022,Masculino,1,Teletrabajo,1.79279E+12
Habitual,GUAYAS,Vigente,GUAYAS,1,,GUAYAQUIL,Activo,14/11/2022,Masculino,,Teletrabajo,9.92838E+11
Emergente,SANTO DOMINGO DE LOS TS?CHILAS,Finalizado,SANTO DOMINGO DE LOS TS?CHILAS,1,2020,SANTO DOMINGO DE LOS TS?CHILAS,Activo,14/11/2022,Masculino,3,Teletrabajo,1.79217E+12
Habitual,GUAYAS,Finalizado,GUAYAS,1,,GUAYAQUIL,Activo,14/11/2022,Masculino,,Teletrabajo,9.92616E+11
Habitual,PICHINCHA,Vigente,PICHINCHA,2,2022,QUITO,Activo,14/11/2022,Femenino,2,Teletrabajo,1.79135E+12
Emergente,GUAYAS,Vigente,GUAYAS,3,2020,GUAYAQUIL,Activo,14/11/2022,Femenino,6,Teletrabajo,1.79075E+12
Emergente,GUAYAS,Finalizado,GUAYAS,2,2020,GUAYAQUIL,Activo,14/11/2022,Masculino,7,Teletrabajo,9.91325E+11
Emergente,GUAYAS,Finalizado,GUAYAS,1,2020,GUAYAQUIL,Activo,14/11/2022,Masculino,3,Teletrabajo,1.79184E+12
Emergente,ZAMORA CHINCHIPE,Finalizado,ZAMORA CHINCHIPE,1,2020,YANZATZA,Activo,14/11/2022,Femenino,5,Teletrabajo,1.79184E+12
Emergente,COTOPAXI,Finalizado,COTOPAXI,1,2020,LATACUNGA,Activo,14/11/2022,Femenino,3,Teletrabajo,1.79097E+12
Emergente,PICHINCHA,Vigente,PICHINCHA,2,2020,QUITO,Activo,14/11/2022,Masculino,8,Teletrabajo,1.79002E+12
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Masculino,5,Teletrabajo,1.79215E+12
Emergente,CAÐAR,Finalizado,CAÐAR,1,2020,AZOGUES,Activo,14/11/2022,Femenino,4,Teletrabajo,9.90379E+11
Emergente,GUAYAS,Vigente,GUAYAS,20,2020,GUAYAQUIL,Activo,14/11/2022,Masculino,3,Teletrabajo,9.90126E+11
Emergente,PICHINCHA,Finalizado,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Femenino,3,Teletrabajo,1.71003E+12
Emergente,PICHINCHA,Finalizado,PICHINCHA,1,2021,QUITO,Activo,14/11/2022,Femenino,5,Teletrabajo,9.90981E+11
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Femenino,4,Teletrabajo,1.79226E+12
Emergente,LOS RIOS,Vigente,LOS RIOS,2,2020,QUEVEDO,Activo,14/11/2022,Masculino,3,Teletrabajo,1.79125E+12
Habitual,PICHINCHA,Vigente,PICHINCHA,14,2022,QUITO,Activo,14/11/2022,Masculino,1,Teletrabajo,1.79201E+12
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2020,CAYAMBE,Activo,14/11/2022,Femenino,3,Teletrabajo,1.79116E+12
Emergente,GUAYAS,Finalizado,GUAYAS,1,2021,GUAYAQUIL,Activo,14/11/2022,Masculino,3,Teletrabajo,9.90858E+11
Habitual,GUAYAS,Finalizado,GUAYAS,1,2020,GUAYAQUIL,Activo,14/11/2022,Masculino,8,Teletrabajo,9.92112E+11
Habitual,PICHINCHA,Finalizado,PICHINCHA,3,2021,QUITO,Activo,14/11/2022,Femenino,5,Teletrabajo,1.7931E+12
Emergente,PICHINCHA,Finalizado,PICHINCHA,3,2020,QUITO,Activo,14/11/2022,Femenino,3,Teletrabajo,9.92678E+11
Emergente,PICHINCHA,Vigente,PICHINCHA,10,2020,QUITO,Activo,14/11/2022,Femenino,4,Teletrabajo,1.7919E+12
Emergente,GUAYAS,Vigente,GUAYAS,11,2020,GUAYAQUIL,Activo,14/11/2022,Masculino,3,Teletrabajo,1.79078E+12
Emergente,AZUAY,Finalizado,AZUAY,1,2020,CUENCA,Activo,14/11/2022,Femenino,4,Teletrabajo,1.90343E+11
Habitual,GUAYAS,Finalizado,GUAYAS,9,2020,GUAYAQUIL,Activo,14/11/2022,Femenino,3,Teletrabajo,9.90018E+11
Emergente,PICHINCHA,Finalizado,PICHINCHA,3,2020,QUITO,Activo,14/11/2022,Femenino,3,Teletrabajo,1.79071E+12
Emergente,PICHINCHA,Finalizado,PICHINCHA,4,2020,QUITO,Activo,14/11/2022,Femenino,3,Teletrabajo,1.79207E+12
Emergente,PICHINCHA,Finalizado,PICHINCHA,5,2020,QUITO,Activo,14/11/2022,Masculino,3,Teletrabajo,9.92239E+11
Habitual,SANTO DOMINGO DE LOS TS?CHILAS,Finalizado,SANTO DOMINGO DE LOS TS?CHILAS,1,2022,SANTO DOMINGO DE LOS TS?CHILAS,Activo,14/11/2022,Femenino,1,Teletrabajo,1.79129E+12
Habitual,GUAYAS,Vigente,GUAYAS,1,2021,GUAYAQUIL,Activo,14/11/2022,Masculino,5,Teletrabajo,1.7914E+12
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2021,QUITO,Activo,14/11/2022,Masculino,2,Teletrabajo,1.79134E+12
Emergente,PICHINCHA,Finalizado,PICHINCHA,11,2020,QUITO,Activo,14/11/2022,Femenino,8,Teletrabajo,1.79274E+12
Emergente,IMBABURA,Vigente,IMBABURA,3,2020,OTAVALO,Activo,14/11/2022,Masculino,3,Teletrabajo,1.79221E+12
Habitual,PICHINCHA,Finalizado,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Masculino,7,Teletrabajo,1.79237E+12
Habitual,PICHINCHA,Vigente,PICHINCHA,2,2020,QUITO,Activo,14/11/2022,Femenino,3,Teletrabajo,9.91325E+11
Emergente,GUAYAS,Finalizado,GUAYAS,2,2020,GUAYAQUIL,Activo,14/11/2022,Masculino,3,Teletrabajo,9.91296E+11
Emergente,GUAYAS,Finalizado,GUAYAS,1,2020,GUAYAQUIL,Activo,14/11/2022,Femenino,4,Teletrabajo,1.79005E+12
Emergente,GUAYAS,Vigente,GUAYAS,1,2020,GUAYAQUIL,Activo,14/11/2022,Masculino,6,Teletrabajo,9.02671E+11
Emergente,PICHINCHA,Finalizado,PICHINCHA,5,2020,QUITO,Activo,14/11/2022,Femenino,3,Teletrabajo,1.7926E+12
Emergente,GUAYAS,Finalizado,GUAYAS,7,2020,GUAYAQUIL,Activo,14/11/2022,Masculino,3,Teletrabajo,1.89172E+12
Habitual,GUAYAS,Finalizado,GUAYAS,1,2021,GUAYAQUIL,Activo,14/11/2022,Masculino,11,Teletrabajo,1.79221E+12
Habitual,PICHINCHA,Vigente,PICHINCHA,1,,QUITO,Activo,14/11/2022,Masculino,,Teletrabajo,1.71737E+12
Habitual,GUAYAS,Vigente,GUAYAS,1,,GUAYAQUIL,Activo,14/11/2022,Masculino,,Teletrabajo,9.92883E+11
Emergente,GUAYAS,Finalizado,GUAYAS,11,2020,GUAYAQUIL,Activo,14/11/2022,Masculino,3,Teletrabajo,1.90056E+11
Emergente,MANABI,Vigente,MANABI,1,2020,CHONE,Activo,14/11/2022,Femenino,3,Teletrabajo,1.39015E+12
Emergente,MANABI,Finalizado,MANABI,1,2020,MANTA,Activo,14/11/2022,Femenino,3,Teletrabajo,1.79002E+12
Emergente,PICHINCHA,Finalizado,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Masculino,3,Teletrabajo,1.79036E+12
Emergente,GUAYAS,Finalizado,GUAYAS,1,2020,GUAYAQUIL,Activo,14/11/2022,Femenino,11,Teletrabajo,1.79233E+12
Emergente,PICHINCHA,Vigente,PICHINCHA,2,2020,QUITO,Activo,14/11/2022,Masculino,3,Teletrabajo,1.79256E+12
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2022,QUITO,Activo,14/11/2022,Femenino,1,Teletrabajo,1.79001E+12
Emergente,PICHINCHA,Vigente,PICHINCHA,2,2020,QUITO,Activo,14/11/2022,Femenino,7,Teletrabajo,9.91506E+11
Habitual,GUAYAS,Vigente,GUAYAS,1,2021,GUAYAQUIL,Activo,14/11/2022,Femenino,3,Teletrabajo,9.92112E+11
Habitual,GUAYAS,Finalizado,GUAYAS,1,,GUAYAQUIL,Activo,14/11/2022,Femenino,,Teletrabajo,9.90823E+11
Emergente,TUNGURAHUA,Finalizado,TUNGURAHUA,1,2020,AMBATO,Activo,14/11/2022,Masculino,10,Teletrabajo,1.79126E+12
Habitual,AZUAY,Finalizado,AZUAY,1,,CUENCA,Activo,14/11/2022,Masculino,,Teletrabajo,1.02447E+11
Habitual,GUAYAS,Finalizado,GUAYAS,2,,GUAYAQUIL,Activo,14/11/2022,Masculino,,Teletrabajo,909416257
Emergente,SANTA ELENA,Finalizado,SANTA ELENA,2,2020,SALINAS,Activo,14/11/2022,Femenino,6,Teletrabajo,914401385
Emergente,MANABI,Finalizado,MANABI,3,2020,24 DE MAYO,Activo,14/11/2022,Femenino,3,Teletrabajo,1.39173E+12
Emergente,GUAYAS,Vigente,GUAYAS,8,2020,GUAYAQUIL,Activo,14/11/2022,Femenino,3,Teletrabajo,1.79177E+12
Emergente,GAL?PAGOS,Vigente,GAL?PAGOS,1,2020,SANTA CRUZ (GALAPAGOS),Activo,14/11/2022,Femenino,3,Teletrabajo,1.79281E+12
Habitual,GUAYAS,Finalizado,GUAYAS,1,,EL TRIUNFO,Activo,14/11/2022,Masculino,,Teletrabajo,9.06986E+11
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2022,QUITO,Activo,14/11/2022,Masculino,7,Teletrabajo,1.79302E+12
Emergente,PICHINCHA,Finalizado,PICHINCHA,44,2020,QUITO,Activo,14/11/2022,Masculino,3,Teletrabajo,1.79245E+12
Emergente,PICHINCHA,Finalizado,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Femenino,4,Teletrabajo,1.79075E+12
Habitual,LOS RIOS,Vigente,LOS RIOS,1,2020,VALENCIA,Activo,14/11/2022,Masculino,1,Teletrabajo,1.70641E+12
Emergente,PICHINCHA,Vigente,PICHINCHA,2,2020,QUITO,Activo,14/11/2022,Masculino,9,Teletrabajo,1.76818E+12
Emergente,GUAYAS,Vigente,GUAYAS,7,2020,GUAYAQUIL,Activo,14/11/2022,Femenino,3,Teletrabajo,9.90481E+11
Emergente,EL ORO,Finalizado,EL ORO,1,2020,HUAQUILLAS,Activo,14/11/2022,Masculino,5,Teletrabajo,1.79218E+12
Emergente,PICHINCHA,Finalizado,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Femenino,3,Teletrabajo,1.79184E+12
Habitual,LOS RIOS,Finalizado,LOS RIOS,1,,BABAHOYO,Activo,14/11/2022,Masculino,,Teletrabajo,2.0002E+11
Emergente,GUAYAS,Finalizado,GUAYAS,1,2020,GUAYAQUIL,Activo,14/11/2022,Femenino,4,Teletrabajo,9.92143E+11
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Masculino,7,Teletrabajo,1.79173E+12
Emergente,GUAYAS,Vigente,GUAYAS,1,2021,GUAYAQUIL,Activo,14/11/2022,Masculino,3,Teletrabajo,9.93175E+11
Emergente,GUAYAS,Vigente,GUAYAS,8,2020,GUAYAQUIL,Activo,14/11/2022,Femenino,3,Teletrabajo,9.92688E+11
Emergente,GUAYAS,Finalizado,GUAYAS,40,2020,GUAYAQUIL,Activo,14/11/2022,Femenino,3,Teletrabajo,9.90033E+11
Habitual,PICHINCHA,Finalizado,PICHINCHA,1,,QUITO,Activo,14/11/2022,Femenino,,Teletrabajo,1.79266E+12
Emergente,GUAYAS,Finalizado,GUAYAS,2,2020,GUAYAQUIL,Activo,14/11/2022,Femenino,4,Teletrabajo,9.92621E+11
Habitual,GUAYAS,Finalizado,GUAYAS,1,,NARANJAL,Activo,14/11/2022,Masculino,,Teletrabajo,9.92787E+11
Habitual,PICHINCHA,Vigente,PICHINCHA,3,2019,QUITO,Activo,14/11/2022,Masculino,7,Teletrabajo,1.79001E+12
Habitual,MANABI,Finalizado,MANABI,3,,MANTA,Activo,14/11/2022,Masculino,,Teletrabajo,1.39172E+12
Emergente,PICHINCHA,Vigente,PICHINCHA,4,2020,QUITO,Activo,14/11/2022,Femenino,6,Teletrabajo,9.91466E+11
Emergente,PICHINCHA,Finalizado,PICHINCHA,2,2020,QUITO,Activo,14/11/2022,Masculino,8,Teletrabajo,1.79266E+12
Habitual,PICHINCHA,Finalizado,PICHINCHA,2,2020,QUITO,Activo,14/11/2022,Femenino,12,Teletrabajo,1.71083E+12
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2022,QUITO,Activo,14/11/2022,Masculino,4,Teletrabajo,1.79266E+12
Emergente,GUAYAS,Finalizado,GUAYAS,1,2020,SAMBORONDON,Activo,14/11/2022,Femenino,6,Teletrabajo,9.93104E+11
Habitual,PICHINCHA,Vigente,PICHINCHA,1,2022,QUITO,Activo,14/11/2022,Masculino,2,Teletrabajo,1.79243E+12
Emergente,PICHINCHA,Vigente,PICHINCHA,4,2020,QUITO,Activo,14/11/2022,Femenino,6,Teletrabajo,1.79179E+12
Habitual,IMBABURA,Finalizado,IMBABURA,1,2019,OTAVALO,Activo,14/11/2022,Masculino,2,Teletrabajo,1.09009E+12
Emergente,PICHINCHA,Vigente,PICHINCHA,8,2020,QUITO,Activo,14/11/2022,Masculino,3,Teletrabajo,1.79066E+12
Emergente,ZAMORA CHINCHIPE,Finalizado,ZAMORA CHINCHIPE,1,2020,ZAMORA,Activo,14/11/2022,Masculino,3,Teletrabajo,1.90168E+11
Emergente,PICHINCHA,Finalizado,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Femenino,11,Teletrabajo,5.90062E+11
Emergente,PICHINCHA,Finalizado,PICHINCHA,4,2021,QUITO,Activo,14/11/2022,Femenino,3,Teletrabajo,1.79245E+12
Emergente,GUAYAS,Vigente,GUAYAS,1,2020,GUAYAQUIL,Activo,14/11/2022,Masculino,4,Teletrabajo,9.92356E+11
Emergente,IMBABURA,Vigente,IMBABURA,11,2020,IBARRA,Activo,14/11/2022,Masculino,3,Teletrabajo,1.09002E+12
Emergente,COTOPAXI,Vigente,COTOPAXI,6,2020,SALCEDO,Activo,14/11/2022,Masculino,3,Teletrabajo,5.9172E+11
Habitual,GUAYAS,Finalizado,GUAYAS,1,2021,GUAYAQUIL,Activo,14/11/2022,Femenino,6,Teletrabajo,9.90371E+11
Emergente,GUAYAS,Finalizado,GUAYAS,1,2020,GUAYAQUIL,Activo,14/11/2022,Femenino,10,Teletrabajo,9.91251E+11
Emergente,IMBABURA,Finalizado,IMBABURA,2,2020,ANTONIO ANTE,Activo,14/11/2022,Femenino,5,Teletrabajo,1.09003E+12
Emergente,PICHINCHA,Vigente,PICHINCHA,24,2020,QUITO,Activo,14/11/2022,Femenino,3,Teletrabajo,1.79243E+12
Habitual,PICHINCHA,Finalizado,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Masculino,3,Teletrabajo,1.79026E+12
Emergente,GUAYAS,Finalizado,GUAYAS,1,2021,GUAYAQUIL,Activo,14/11/2022,Masculino,1,Teletrabajo,9.90789E+11
Emergente,PICHINCHA,Vigente,PICHINCHA,2,2020,QUITO,Activo,14/11/2022,Femenino,3,Teletrabajo,1.79184E+12
Emergente,GUAYAS,Vigente,GUAYAS,1,2020,GUAYAQUIL,Activo,14/11/2022,Masculino,4,Teletrabajo,1.79277E+12
Emergente,PICHINCHA,Vigente,PICHINCHA,15,2022,QUITO,Activo,14/11/2022,Femenino,3,Teletrabajo,1.79003E+12
Emergente,PICHINCHA,Finalizado,PICHINCHA,1,2020,MEJIA,Activo,14/11/2022,Masculino,3,Teletrabajo,1.79182E+12
Habitual,IMBABURA,Finalizado,IMBABURA,1,,ANTONIO ANTE,Activo,14/11/2022,Femenino,,Teletrabajo,1.71271E+12
Emergente,ESMERALDAS,Vigente,ESMERALDAS,1,2021,ESMERALDAS,Activo,14/11/2022,Femenino,12,Teletrabajo,8.91709E+11
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Masculino,6,Teletrabajo,1.79194E+12
Habitual,PICHINCHA,Vigente,PICHINCHA,6,2022,QUITO,Activo,14/11/2022,Masculino,8,Teletrabajo,1.79E+12
Emergente,PICHINCHA,Vigente,PICHINCHA,8,2020,QUITO,Activo,14/11/2022,Masculino,6,Teletrabajo,1.79198E+12
Emergente,AZUAY,Vigente,AZUAY,1,2020,CUENCA,Activo,14/11/2022,Femenino,3,Teletrabajo,9.91267E+11
Emergente,PICHINCHA,Finalizado,PICHINCHA,8,2020,QUITO,Activo,14/11/2022,Femenino,7,Teletrabajo,1.79184E+12
Emergente,PICHINCHA,Vigente,PICHINCHA,4,2020,QUITO,Activo,14/11/2022,Femenino,3,Teletrabajo,1.79249E+12
Emergente,AZUAY,Vigente,AZUAY,11,2020,CUENCA,Activo,14/11/2022,Masculino,3,Teletrabajo,1.7903E+12
Emergente,PICHINCHA,Finalizado,PICHINCHA,1,2020,MEJIA,Activo,14/11/2022,Femenino,3,Teletrabajo,9.92345E+11
Emergente,GUAYAS,Vigente,GUAYAS,4,2020,GUAYAQUIL,Activo,14/11/2022,Masculino,3,Teletrabajo,9.92877E+11
Emergente,PICHINCHA,Vigente,PICHINCHA,21,2020,QUITO,Activo,14/11/2022,Masculino,3,Teletrabajo,1.79127E+12
Emergente,PICHINCHA,Finalizado,PICHINCHA,5,2020,QUITO,Activo,14/11/2022,Femenino,3,Teletrabajo,1.79223E+12
Habitual,PICHINCHA,Finalizado,PICHINCHA,3,,QUITO,Activo,14/11/2022,Masculino,,Teletrabajo,9.92678E+11
Habitual,PICHINCHA,Finalizado,PICHINCHA,4,2021,QUITO,Activo,14/11/2022,Masculino,11,Teletrabajo,1.79307E+12
Habitual,GUAYAS,Vigente,GUAYAS,1,,GUAYAQUIL,Activo,14/11/2022,Femenino,,Teletrabajo,1.79078E+12
Habitual,IMBABURA,Finalizado,IMBABURA,1,,IBARRA,Activo,14/11/2022,Masculino,,Teletrabajo,4.01078E+11
Emergente,PICHINCHA,Finalizado,PICHINCHA,2,2022,QUITO,Activo,14/11/2022,Masculino,3,Teletrabajo,1.79001E+12
Emergente,GUAYAS,Vigente,GUAYAS,3,2020,GUAYAQUIL,Activo,14/11/2022,Femenino,4,Teletrabajo,1.79197E+12
Emergente,PICHINCHA,Finalizado,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Masculino,5,Teletrabajo,1.79173E+12
Emergente,PICHINCHA,Finalizado,PICHINCHA,2,2020,QUITO,Activo,14/11/2022,Femenino,3,Teletrabajo,1.79247E+12
Emergente,GUAYAS,Finalizado,GUAYAS,1,2020,DURAN,Activo,14/11/2022,Masculino,3,Teletrabajo,1.79032E+12
Emergente,GUAYAS,Vigente,GUAYAS,1,2021,GUAYAQUIL,Activo,14/11/2022,Masculino,5,Teletrabajo,9.92309E+11
Emergente,CARCHI,Vigente,CARCHI,1,2020,MONTUFAR,Activo,14/11/2022,Femenino,11,Teletrabajo,4.90009E+11
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Femenino,9,Teletrabajo,1.79276E+12
Habitual,PICHINCHA,Finalizado,PICHINCHA,1,2021,QUITO,Activo,14/11/2022,Masculino,6,Teletrabajo,9.90858E+11
Emergente,MANABI,Finalizado,MANABI,2,2022,MANTA,Activo,14/11/2022,Masculino,1,Teletrabajo,1.79003E+12
Emergente,GUAYAS,Vigente,GUAYAS,1,2020,DURAN,Activo,14/11/2022,Femenino,3,Teletrabajo,9.9253E+11
Habitual,PICHINCHA,Vigente,PICHINCHA,1,2022,QUITO,Activo,14/11/2022,Masculino,10,Teletrabajo,1.79238E+12
Habitual,PICHINCHA,Vigente,PICHINCHA,2,2021,QUITO,Activo,14/11/2022,Masculino,6,Teletrabajo,9.90049E+11
Emergente,GUAYAS,Vigente,GUAYAS,2,2021,GUAYAQUIL,Activo,14/11/2022,Masculino,5,Teletrabajo,1.79002E+12
Emergente,PICHINCHA,Vigente,PICHINCHA,6,2020,MEJIA,Activo,14/11/2022,Femenino,6,Teletrabajo,1.79032E+12
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Femenino,7,Teletrabajo,1.79142E+12
Emergente,SANTO DOMINGO DE LOS TS?CHILAS,Vigente,SANTO DOMINGO DE LOS TS?CHILAS,2,2020,LA CONCORDIA,Activo,14/11/2022,Femenino,3,Teletrabajo,1.79202E+12
Emergente,GUAYAS,Finalizado,GUAYAS,1,2020,GUAYAQUIL,Activo,14/11/2022,Masculino,12,Teletrabajo,9.92745E+11
Emergente,CHIMBORAZO,Finalizado,CHIMBORAZO,1,2020,RIOBAMBA,Activo,14/11/2022,Masculino,7,Teletrabajo,5.90052E+11
Emergente,PICHINCHA,Finalizado,PICHINCHA,1,2021,QUITO,Activo,14/11/2022,Femenino,9,Teletrabajo,1709732133
Emergente,GUAYAS,Vigente,GUAYAS,1,2020,GUAYAQUIL,Activo,14/11/2022,Femenino,9,Teletrabajo,9.92201E+11
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2017,QUITO,Activo,14/11/2022,Femenino,1,Teletrabajo,1.79204E+12
Habitual,PICHINCHA,Vigente,PICHINCHA,2,2022,QUITO,Activo,14/11/2022,Masculino,6,Teletrabajo,1.79126E+12
Emergente,PICHINCHA,Finalizado,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Masculino,4,Teletrabajo,1.79188E+12
Emergente,PICHINCHA,Vigente,PICHINCHA,3,2021,QUITO,Activo,14/11/2022,Masculino,11,Teletrabajo,1.79003E+12
Emergente,GUAYAS,Finalizado,GUAYAS,1,2020,GUAYAQUIL,Activo,14/11/2022,Femenino,5,Teletrabajo,9.92708E+11
Emergente,CHIMBORAZO,Finalizado,CHIMBORAZO,1,2020,RIOBAMBA,Activo,14/11/2022,Masculino,3,Teletrabajo,1.76818E+12
Habitual,LOS RIOS,Finalizado,LOS RIOS,6,2019,BUENA FE,Activo,14/11/2022,Masculino,4,Teletrabajo,9.93025E+11
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2021,QUITO,Activo,14/11/2022,Masculino,1,Teletrabajo,1.79059E+12
Habitual,PICHINCHA,Vigente,PICHINCHA,1,2019,QUITO,Activo,14/11/2022,Femenino,7,Teletrabajo,1.79085E+12
Habitual,PICHINCHA,Finalizado,PICHINCHA,1,2021,QUITO,Activo,14/11/2022,Masculino,3,Teletrabajo,1.79126E+12
Emergente,PICHINCHA,Finalizado,PICHINCHA,1,2021,QUITO,Activo,14/11/2022,Femenino,1,Teletrabajo,1.79267E+12
Emergente,PICHINCHA,Finalizado,PICHINCHA,3,2020,QUITO,Activo,14/11/2022,Masculino,7,Teletrabajo,1.79143E+12
Emergente,PICHINCHA,Finalizado,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Femenino,5,Teletrabajo,1.79135E+12
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Masculino,4,Teletrabajo,1.71107E+12
Emergente,GUAYAS,Finalizado,GUAYAS,1,2021,GUAYAQUIL,Activo,14/11/2022,Masculino,3,Teletrabajo,9.92884E+11
Emergente,PICHINCHA,Vigente,PICHINCHA,3,2020,QUITO,Activo,14/11/2022,Masculino,3,Teletrabajo,1.79239E+12
Emergente,CAÐAR,Vigente,CAÐAR,1,2020,AZOGUES,Activo,14/11/2022,Masculino,4,Teletrabajo,1.90435E+11
Emergente,GUAYAS,Finalizado,GUAYAS,5,2020,GUAYAQUIL,Activo,14/11/2022,Femenino,3,Teletrabajo,1.79301E+12
Habitual,EL ORO,Finalizado,EL ORO,1,,PASAJE,Activo,14/11/2022,Masculino,,Teletrabajo,1.90451E+11
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Femenino,4,Teletrabajo,1.70446E+12
Habitual,PICHINCHA,Finalizado,PICHINCHA,1,,QUITO,Activo,14/11/2022,Femenino,,Teletrabajo,1702098805
Habitual,GUAYAS,Finalizado,GUAYAS,1,2019,GUAYAQUIL,Activo,14/11/2022,Masculino,1,Teletrabajo,9.92261E+11
Emergente,PICHINCHA,Finalizado,PICHINCHA,2,2021,QUITO,Activo,14/11/2022,Femenino,4,Teletrabajo,1.79197E+12
Emergente,AZUAY,Vigente,AZUAY,2,2020,CUENCA,Activo,14/11/2022,Masculino,4,Teletrabajo,1.90347E+11
Emergente,PICHINCHA,Finalizado,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Masculino,3,Teletrabajo,1.79172E+12
Habitual,AZUAY,Vigente,AZUAY,1,2022,CUENCA,Activo,14/11/2022,Femenino,1,Teletrabajo,1.79008E+12
Emergente,PICHINCHA,Finalizado,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Masculino,10,Teletrabajo,1.79087E+12
Habitual,PICHINCHA,Finalizado,PICHINCHA,1,2021,QUITO,Activo,14/11/2022,Femenino,3,Teletrabajo,1.79298E+12
